oo,cic:/Coq/Sets/Relations_1/Order.ind,cic:/Coq/Sets/Relations_1/Antisymmetric.con
oo,cic:/Coq/Sets/Relations_1/Order.ind,cic:/Coq/Sets/Relations_1/Order.ind
oo,cic:/Coq/Sets/Relations_1/Order.ind,cic:/Coq/Sets/Relations_1/Reflexive.con
oo,cic:/Coq/Sets/Relations_1/Order.ind,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/Order.ind,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/Order.ind,cic:/Coq/Sets/Relations_1/Transitive.con
oo,cic:/Coq/Sets/Relations_1/Order_ind.con,cic:/Coq/Sets/Relations_1/Antisymmetric.con
oo,cic:/Coq/Sets/Relations_1/Order_ind.con,cic:/Coq/Sets/Relations_1/Order.ind
oo,cic:/Coq/Sets/Relations_1/Order_ind.con,cic:/Coq/Sets/Relations_1/Order_ind.con
oo,cic:/Coq/Sets/Relations_1/Order_ind.con,cic:/Coq/Sets/Relations_1/Reflexive.con
oo,cic:/Coq/Sets/Relations_1/Order_ind.con,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/Order_ind.con,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/Order_ind.con,cic:/Coq/Sets/Relations_1/Transitive.con
oo,cic:/Coq/Sets/Relations_1/Order_rec.con,cic:/Coq/Sets/Relations_1/Antisymmetric.con
oo,cic:/Coq/Sets/Relations_1/Order_rec.con,cic:/Coq/Sets/Relations_1/Order.ind
oo,cic:/Coq/Sets/Relations_1/Order_rec.con,cic:/Coq/Sets/Relations_1/Order_rec.con
oo,cic:/Coq/Sets/Relations_1/Order_rec.con,cic:/Coq/Sets/Relations_1/Order_rect.con
oo,cic:/Coq/Sets/Relations_1/Order_rec.con,cic:/Coq/Sets/Relations_1/Reflexive.con
oo,cic:/Coq/Sets/Relations_1/Order_rec.con,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/Order_rec.con,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/Order_rec.con,cic:/Coq/Sets/Relations_1/Transitive.con
oo,cic:/Coq/Sets/Relations_1/Order_rect.con,cic:/Coq/Sets/Relations_1/Antisymmetric.con
oo,cic:/Coq/Sets/Relations_1/Order_rect.con,cic:/Coq/Sets/Relations_1/Order.ind
oo,cic:/Coq/Sets/Relations_1/Order_rect.con,cic:/Coq/Sets/Relations_1/Order_rect.con
oo,cic:/Coq/Sets/Relations_1/Order_rect.con,cic:/Coq/Sets/Relations_1/Reflexive.con
oo,cic:/Coq/Sets/Relations_1/Order_rect.con,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/Order_rect.con,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/Order_rect.con,cic:/Coq/Sets/Relations_1/Transitive.con
oo,cic:/Coq/Sets/Relations_1/PER.ind,cic:/Coq/Sets/Relations_1/PER.ind
oo,cic:/Coq/Sets/Relations_1/PER.ind,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/PER.ind,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/PER.ind,cic:/Coq/Sets/Relations_1/Symmetric.con
oo,cic:/Coq/Sets/Relations_1/PER.ind,cic:/Coq/Sets/Relations_1/Transitive.con
oo,cic:/Coq/Sets/Relations_1/PER_ind.con,cic:/Coq/Sets/Relations_1/PER.ind
oo,cic:/Coq/Sets/Relations_1/PER_ind.con,cic:/Coq/Sets/Relations_1/PER_ind.con
oo,cic:/Coq/Sets/Relations_1/PER_ind.con,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/PER_ind.con,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/PER_ind.con,cic:/Coq/Sets/Relations_1/Symmetric.con
oo,cic:/Coq/Sets/Relations_1/PER_ind.con,cic:/Coq/Sets/Relations_1/Transitive.con
oo,cic:/Coq/Sets/Relations_1/PER_rec.con,cic:/Coq/Sets/Relations_1/PER.ind
oo,cic:/Coq/Sets/Relations_1/PER_rec.con,cic:/Coq/Sets/Relations_1/PER_rec.con
oo,cic:/Coq/Sets/Relations_1/PER_rec.con,cic:/Coq/Sets/Relations_1/PER_rect.con
oo,cic:/Coq/Sets/Relations_1/PER_rec.con,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/PER_rec.con,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/PER_rec.con,cic:/Coq/Sets/Relations_1/Symmetric.con
oo,cic:/Coq/Sets/Relations_1/PER_rec.con,cic:/Coq/Sets/Relations_1/Transitive.con
oo,cic:/Coq/Sets/Relations_1/PER_rect.con,cic:/Coq/Sets/Relations_1/PER.ind
oo,cic:/Coq/Sets/Relations_1/PER_rect.con,cic:/Coq/Sets/Relations_1/PER_rect.con
oo,cic:/Coq/Sets/Relations_1/PER_rect.con,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/PER_rect.con,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/PER_rect.con,cic:/Coq/Sets/Relations_1/Symmetric.con
oo,cic:/Coq/Sets/Relations_1/PER_rect.con,cic:/Coq/Sets/Relations_1/Transitive.con
oo,cic:/Coq/Sets/Relations_1/Preorder.ind,cic:/Coq/Sets/Relations_1/Preorder.ind
oo,cic:/Coq/Sets/Relations_1/Preorder.ind,cic:/Coq/Sets/Relations_1/Reflexive.con
oo,cic:/Coq/Sets/Relations_1/Preorder.ind,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/Preorder.ind,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/Preorder.ind,cic:/Coq/Sets/Relations_1/Transitive.con
oo,cic:/Coq/Sets/Relations_1/Preorder_ind.con,cic:/Coq/Sets/Relations_1/Preorder.ind
oo,cic:/Coq/Sets/Relations_1/Preorder_ind.con,cic:/Coq/Sets/Relations_1/Preorder_ind.con
oo,cic:/Coq/Sets/Relations_1/Preorder_ind.con,cic:/Coq/Sets/Relations_1/Reflexive.con
oo,cic:/Coq/Sets/Relations_1/Preorder_ind.con,cic:/Coq/Sets/Relations_1/Relations_1/R.var
oo,cic:/Coq/Sets/Relations_1/Preorder_ind.con,cic:/Coq/Sets/Relations_1/Relations_1/U.var
oo,cic:/Coq/Sets/Relations_1/Preorder_ind.con,cic:/Coq/Sets/Relations_1/Transitive.con
