oo,cic:/Coq/Structures/Orders/LtIsTotal/lt_total.con,cic:/Coq/Init/Logic/or.ind
oo,cic:/Coq/Structures/Orders/LtIsTotal/lt_total.con,cic:/Coq/Structures/Orders/E/eq.con
oo,cic:/Coq/Structures/Orders/LtIsTotal/lt_total.con,cic:/Coq/Structures/Orders/E/lt.con
oo,cic:/Coq/Structures/Orders/LtIsTotal/lt_total.con,cic:/Coq/Structures/Orders/E/t.con
oo,cic:/Coq/Structures/Orders/LtIsTotal/lt_total.con,cic:/Coq/Structures/Orders/LtIsTotal/lt_total.con
