d,cic:/Coq/FSets/FSetToFiniteSet/WS_to_Finite_set
d,cic:/Coq/funind
d,cic:/Coq/funind/Recdef
d,cic:/Coq/funind/Recdef/Iter
d,cic:/CoqInCoq
d,cic:/CoqInCoq/Can
d,cic:/CoqInCoq/Class
d,cic:/CoqInCoq/Consistency
d,cic:/CoqInCoq/Conv
d,cic:/CoqInCoq/Conv_Dec
d,cic:/CoqInCoq/Infer
d,cic:/CoqInCoq/Int_stab
d,cic:/CoqInCoq/Int_term
d,cic:/CoqInCoq/Int_typ
d,cic:/CoqInCoq/ListType
d,cic:/CoqInCoq/ListType/TListes
d,cic:/CoqInCoq/MlTypes
d,cic:/CoqInCoq/MyList
d,cic:/CoqInCoq/MyList/Listes
d,cic:/CoqInCoq/Names
d,cic:/CoqInCoq/Strong_Norm
d,cic:/CoqInCoq/Termes
d,cic:/CoqInCoq/Types
d,cic:/Coq/Init
d,cic:/Coq/Init/Datatypes
d,cic:/Coq/Init/Datatypes/projections
d,cic:/Coq/Init/Logic
d,cic:/Coq/Init/Logic/Conjunction
d,cic:/Coq/Init/Logic/Logic_lemmas
d,cic:/Coq/Init/Logic/Logic_lemmas/equality
d,cic:/Coq/Init/Logic_Type
d,cic:/Coq/Init/Logic_Type/identity_is_a_congruence
d,cic:/Coq/Init/Logic/universal_quantification
d,cic:/Coq/Init/Nat
d,cic:/Coq/Init/Peano
d,cic:/Coq/Init/Specif
d,cic:/Coq/Init/Specif/Choice_lemmas
d,cic:/Coq/Init/Specif/Dependent_choice_lemmas
d,cic:/Coq/Init/Specif/Exc
d,cic:/Coq/Init/Specif/Projections
d,cic:/Coq/Init/Specif/Projections2
d,cic:/Coq/Init/Specif/Subset_projections
d,cic:/Coq/Init/Specif/Subset_projections2
d,cic:/Coq/Init/Tactics
d,cic:/Coq/Init/Wf
d,cic:/Coq/Init/Wf/Acc_generator
d,cic:/Coq/Init/Wf/Well_founded
d,cic:/Coq/Init/Wf/Well_founded_2
d,cic:/Coq/Init/Wf/Well_founded_2/FixPoint_2
d,cic:/Coq/Init/Wf/Well_founded/FixPoint
d,cic:/Coq/Lists
d,cic:/Coq/Lists/List
d,cic:/Coq/Lists/List/Add
d,cic:/Coq/Lists/List/Bool
d,cic:/Coq/Lists/List/Cutting
d,cic:/Coq/Lists/ListDec
d,cic:/Coq/Lists/ListDec/Dec_in_Prop
d,cic:/Coq/Lists/ListDec/Dec_in_Type
d,cic:/Coq/Lists/List/Elts
d,cic:/Coq/Lists/List/Exists_Forall
d,cic:/Coq/Lists/List/Exists_Forall/One_predicate
d,cic:/Coq/Lists/List/Facts
d,cic:/Coq/Lists/List/Fold_Left_Recursor
d,cic:/Coq/Lists/List/Fold_Right_Recursor
d,cic:/Coq/Lists/List/Forall2
d,cic:/Coq/Lists/List/ForallPairs
d,cic:/Coq/Lists/List/length_order
d,cic:/Coq/Lists/List/ListOps
d,cic:/Coq/Lists/List/ListPairs
d,cic:/Coq/Lists/List/Lists
d,cic:/Coq/Lists/List/Map
d,cic:/Coq/Lists/List/ReDun
d,cic:/Coq/Lists/List/Repeat
d,cic:/Coq/Lists/ListSet
d,cic:/Coq/Lists/ListSet/first_definitions
d,cic:/Coq/Lists/List/SetIncl
d,cic:/Coq/Lists/SetoidList
d,cic:/Coq/Lists/SetoidList/Find
d,cic:/Coq/Lists/SetoidList/Type_with_equality
d,cic:/Coq/Lists/SetoidList/Type_with_equality/Fold
d,cic:/Coq/Lists/SetoidList/Type_with_equality/Fold2
d,cic:/Coq/Lists/SetoidList/Type_with_equality/Fold2/Fold2_With_Restriction
d,cic:/Coq/Lists/SetoidList/Type_with_equality/Fold/Fold_With_Restriction
d,cic:/Coq/Lists/SetoidList/Type_with_equality/Remove
d,cic:/Coq/Lists/SetoidPermutation
d,cic:/Coq/Lists/SetoidPermutation/Permutation
d,cic:/Coq/Lists/StreamMemo
d,cic:/Coq/Lists/StreamMemo/DependentMemoFunction
d,cic:/Coq/Lists/StreamMemo/MemoFunction
d,cic:/Coq/Lists/Streams
d,cic:/Coq/Lists/Streams/Constant_Stream
d,cic:/Coq/Lists/Streams/Map
d,cic:/Coq/Lists/Streams/Streams
d,cic:/Coq/Lists/Streams/Streams/Stream_Properties
d,cic:/Coq/Lists/Streams/Streams/Stream_Properties/Co_Induction_ForAll
d,cic:/Coq/Lists/Streams/Zip
d,cic:/Coq/Logic
d,cic:/Coq/Logic/Berardi
d,cic:/Coq/Logic/Berardi/Berardis_paradox
d,cic:/Coq/Logic/Berardi/Berardis_paradox/Retracts
d,cic:/Coq/Logic/ChoiceFacts
d,cic:/Coq/Logic/ChoiceFacts/ChoiceSchemes
d,cic:/Coq/Logic/ClassicalChoice
d,cic:/Coq/Logic/ClassicalDescription
d,cic:/Coq/Logic/ClassicalEpsilon
d,cic:/Coq/Logic/ClassicalFacts
d,cic:/Coq/Logic/ClassicalFacts/Example_of_undecidable_predicate_with_the_minimization_property
d,cic:/Coq/Logic/ClassicalFacts/Excluded_middle_entails_unrestricted_minimization
d,cic:/Coq/Logic/ClassicalFacts/Proof_irrelevance_CCI
d,cic:/Coq/Logic/ClassicalFacts/Proof_irrelevance_EM_CC
d,cic:/Coq/Logic/ClassicalFacts/Proof_irrelevance_gen
d,cic:/Coq/Logic/ClassicalFacts/Proof_irrelevance_WEM_CC
d,cic:/Coq/Logic/ClassicalFacts/Unrestricted_minimization_entails_excluded_middle
d,cic:/Coq/Logic/ClassicalFacts/Weak_proof_irrelevance_CCI
d,cic:/Coq/Logic/Classical_Pred_Type
d,cic:/Coq/Logic/Classical_Pred_Type/Generic
d,cic:/Coq/Logic/Classical_Prop
d,cic:/Coq/Logic/Classical_Prop/Eq_rect_eq
d,cic:/Coq/Logic/ClassicalUniqueChoice
d,cic:/Coq/Logic/ConstructiveEpsilon
d,cic:/Coq/Logic/ConstructiveEpsilon/ConstructiveGroundEpsilon
d,cic:/Coq/Logic/ConstructiveEpsilon/ConstructiveGroundEpsilon_nat
d,cic:/Coq/Logic/ConstructiveEpsilon/ConstructiveIndefiniteGroundDescription_Acc
d,cic:/Coq/Logic/ConstructiveEpsilon/ConstructiveIndefiniteGroundDescription_Direct
d,cic:/Coq/Logic/Decidable
d,cic:/Coq/Logic/Description
d,cic:/Coq/Logic/Diaconescu
d,cic:/Coq/Logic/Diaconescu/ExtensionalEpsilon_imp_EM
d,cic:/Coq/Logic/Diaconescu/PredExt_RelChoice_imp_EM
d,cic:/Coq/Logic/Diaconescu/ProofIrrel_RelChoice_imp_EqEM
d,cic:/Coq/Logic/Epsilon
d,cic:/Coq/Logic/Eqdep
d,cic:/Coq/Logic/Eqdep_dec
d,cic:/Coq/Logic/Eqdep_dec/DecidableEqDep
d,cic:/Coq/Logic/Eqdep_dec/DecidableEqDepSet
d,cic:/Coq/Logic/Eqdep_dec/DecidableSet
d,cic:/Coq/Logic/Eqdep_dec/DecidableType
d,cic:/Coq/Logic/Eqdep_dec/EqdepDec
d,cic:/Coq/Logic/Eqdep/Eq_rect_eq
d,cic:/Coq/Logic/EqdepFacts
d,cic:/Coq/Logic/EqdepFacts/Corollaries
d,cic:/Coq/Logic/EqdepFacts/Dependent_Equality
d,cic:/Coq/Logic/EqdepFacts/EqdepElimination
d,cic:/Coq/Logic/EqdepFacts/EqdepTheory
d,cic:/Coq/Logic/EqdepFacts/EqdepTheory/Axioms
d,cic:/Coq/Logic/EqdepFacts/Equivalences
d,cic:/Coq/Logic/ExtensionalFunctionRepresentative
d,cic:/Coq/Logic/ExtensionalityFacts
d,cic:/Coq/Logic/FinFun
d,cic:/Coq/Logic/FinFun/Fin2Restrict
d,cic:/Coq/Logic/FunctionalExtensionality
d,cic:/Coq/Logic/Hurkens
d,cic:/Coq/Logic/Hurkens/Generic
d,cic:/Coq/Logic/Hurkens/Generic/Paradox
d,cic:/Coq/Logic/Hurkens/NoRetractFromSmallPropositionToProp
d,cic:/Coq/Logic/Hurkens/NoRetractFromSmallPropositionToProp/MParadox
d,cic:/Coq/Logic/Hurkens/NoRetractFromSmallPropositionToProp/Paradox
d,cic:/Coq/Logic/Hurkens/NoRetractFromTypeToProp
d,cic:/Coq/Logic/Hurkens/NoRetractFromTypeToProp/Paradox
d,cic:/Coq/Logic/Hurkens/NoRetractToImpredicativeUniverse
d,cic:/Coq/Logic/Hurkens/NoRetractToImpredicativeUniverse/Paradox
d,cic:/Coq/Logic/Hurkens/NoRetractToModalProposition
d,cic:/Coq/Logic/Hurkens/NoRetractToModalProposition/Paradox
d,cic:/Coq/Logic/Hurkens/NoRetractToNegativeProp
d,cic:/Coq/Logic/Hurkens/NoRetractToNegativeProp/Paradox
d,cic:/Coq/Logic/Hurkens/PropNeqType
d,cic:/Coq/Logic/Hurkens/TypeNeqSmallType
d,cic:/Coq/Logic/Hurkens/TypeNeqSmallType/Paradox
d,cic:/Coq/Logic/IndefiniteDescription
d,cic:/Coq/Logic/JMeq
d,cic:/Coq/Logic/ProofIrrelevance
d,cic:/Coq/Logic/ProofIrrelevanceFacts
d,cic:/Coq/Logic/ProofIrrelevanceFacts/ProofIrrelevance
d,cic:/Coq/Logic/ProofIrrelevanceFacts/ProofIrrelevanceTheory
d,cic:/Coq/Logic/ProofIrrelevanceFacts/ProofIrrelevanceTheory/Eq_rect_eq
d,cic:/Coq/Logic/ProofIrrelevance/PI
d,cic:/Coq/Logic/PropExtensionality
d,cic:/Coq/Logic/PropExtensionalityFacts
d,cic:/Coq/Logic/PropFacts
d,cic:/Coq/Logic/RelationalChoice
d,cic:/Coq/Logic/SetoidChoice
d,cic:/Coq/Logic/WeakFan
d,cic:/Coq/Logic/WKL
d,cic:/Coq/ltac
d,cic:/Coq/micromega
d,cic:/Coq/micromega/Env
d,cic:/Coq/micromega/EnvRing
d,cic:/Coq/micromega/EnvRing/MakeRingPol
d,cic:/Coq/micromega/EnvRing/MakeRingPol/NORM_SUBST_REC
d,cic:/Coq/micromega/EnvRing/MakeRingPol/PmulI
d,cic:/Coq/micromega/EnvRing/MakeRingPol/PopI
d,cic:/Coq/micromega/EnvRing/MakeRingPol/POWER
d,cic:/Coq/micromega/Env/S
d,cic:/Coq/micromega/Fourier_util
d,cic:/Coq/micromega/OrderedRing
d,cic:/Coq/micromega/OrderedRing/DEFINITIONS
d,cic:/Coq/micromega/OrderedRing/STRICT_ORDERED_RING
d,cic:/Coq/micromega/QMicromega
d,cic:/Coq/micromega/Refl
d,cic:/Coq/micromega/RingMicromega
d,cic:/Coq/micromega/RingMicromega/Micromega
d,cic:/Coq/micromega/RMicromega
d,cic:/Coq/micromega/Tauto
d,cic:/Coq/micromega/Tauto/S
d,cic:/Coq/micromega/VarMap
d,cic:/Coq/micromega/VarMap/MakeVarMap
d,cic:/Coq/micromega/ZCoeff
d,cic:/Coq/micromega/ZCoeff/InitialMorphism
d,cic:/Coq/micromega/ZMicromega
d,cic:/Coq/MSets
d,cic:/Coq/MSets/MSetAVL
d,cic:/Coq/MSets/MSetAVL/MakeRaw
d,cic:/Coq/MSets/MSetAVL/Ops
d,cic:/Coq/MSets/MSetDecide
d,cic:/Coq/MSets/MSetDecide/WDecideOn
d,cic:/Coq/MSets/MSetDecide/WDecideOn/MSetDecideAuxiliary
d,cic:/Coq/MSets/MSetDecide/WDecideOn/MSetDecideTestCases
d,cic:/Coq/MSets/MSetDecide/WDecideOn/MSetLogicalFacts
d,cic:/Coq/MSets/MSetEqProperties
d,cic:/Coq/MSets/MSetEqProperties/WEqPropertiesOn
d,cic:/Coq/MSets/MSetEqProperties/WEqPropertiesOn/BasicProperties
d,cic:/Coq/MSets/MSetEqProperties/WEqPropertiesOn/Bool
d,cic:/Coq/MSets/MSetEqProperties/WEqPropertiesOn/Bool'
d,cic:/Coq/MSets/MSetEqProperties/WEqPropertiesOn/Fold
d,cic:/Coq/MSets/MSetFacts
d,cic:/Coq/MSets/MSetFacts/WFactsOn
d,cic:/Coq/MSets/MSetFacts/WFactsOn/BoolSpec
d,cic:/Coq/MSets/MSetFacts/WFactsOn/IffSpec
d,cic:/Coq/MSets/MSetFacts/WFactsOn/ImplSpec
d,cic:/Coq/MSets/MSetGenTree
d,cic:/Coq/MSets/MSetGenTree/InfoTyp
d,cic:/Coq/MSets/MSetGenTree/Ops
d,cic:/Coq/MSets/MSetGenTree/Props
d,cic:/Coq/MSets/MSetInterface
d,cic:/Coq/MSets/MSetInterface/HasOrdOps
d,cic:/Coq/MSets/MSetInterface/HasWOps
d,cic:/Coq/MSets/MSetInterface/IN
d,cic:/Coq/MSets/MSetInterface/MakeListOrdering
d,cic:/Coq/MSets/MSetInterface/MakeSetOrdering
d,cic:/Coq/MSets/MSetInterface/Raw2SetsOn
d,cic:/Coq/MSets/MSetInterface/Raw2SetsOn/Spec
d,cic:/Coq/MSets/MSetInterface/RawSets
d,cic:/Coq/MSets/MSetInterface/RawSets/Spec
d,cic:/Coq/MSets/MSetInterface/SetsOn
d,cic:/Coq/MSets/MSetInterface/SetsOn/Spec
d,cic:/Coq/MSets/MSetInterface/TypElt
d,cic:/Coq/MSets/MSetInterface/WOps
d,cic:/Coq/MSets/MSetInterface/WRaw2SetsOn
d,cic:/Coq/MSets/MSetInterface/WRaw2SetsOn/Spec
d,cic:/Coq/MSets/MSetInterface/WRawSets
d,cic:/Coq/MSets/MSetInterface/WRawSets/Spec
d,cic:/Coq/MSets/MSetInterface/WSetsOn
d,cic:/Coq/MSets/MSetInterface/WSetsOn/Spec
d,cic:/Coq/MSets/MSetList
d,cic:/Coq/MSets/MSetList/MakeRaw
d,cic:/Coq/MSets/MSetList/MakeWithLeibniz
d,cic:/Coq/MSets/MSetList/Ops
d,cic:/Coq/MSets/MSetList/OrderedTypeWithLeibniz
d,cic:/Coq/MSets/MSetList/SWithLeibniz
d,cic:/Coq/MSets/MSetPositive
d,cic:/Coq/MSets/MSetPositive/PositiveSet
d,cic:/Coq/MSets/MSetPositive/PositiveSet/Fold
d,cic:/Coq/MSets/MSetPositive/PositiveSet/Quantifiers
d,cic:/Coq/MSets/MSetProperties
d,cic:/Coq/MSets/MSetProperties/OrdProperties
d,cic:/Coq/MSets/MSetProperties/OrdProperties/FoldOpt
d,cic:/Coq/MSets/MSetProperties/WPropertiesOn
d,cic:/Coq/MSets/MSetProperties/WPropertiesOn/BasicProperties
d,cic:/Coq/MSets/MSetProperties/WPropertiesOn/Fold
d,cic:/Coq/MSets/MSetProperties/WPropertiesOn/Fold/Fold_More
d,cic:/Coq/MSets/MSetRBT
d,cic:/Coq/MSets/MSetRBT/BalanceProps
d,cic:/Coq/MSets/MSetRBT/Color
d,cic:/Coq/MSets/MSetRBT/Make
d,cic:/Coq/MSets/MSetRBT/MakeRaw
d,cic:/Coq/MSets/MSetRBT/MSetRemoveMin
d,cic:/Coq/MSets/MSetRBT/Ops
d,cic:/Coq/MSets/MSetToFiniteSet
d,cic:/Coq/MSets/MSetToFiniteSet/WS_to_Finite_set
d,cic:/Coq/MSets/MSetWeakList
d,cic:/Coq/MSets/MSetWeakList/MakeRaw
d,cic:/Coq/MSets/MSetWeakList/MakeRaw/ForNotations
d,cic:/Coq/MSets/MSetWeakList/Ops
d,cic:/Coq/NArith
d,cic:/Coq/NArith/BinNat
d,cic:/Coq/NArith/BinNatDef
d,cic:/Coq/NArith/BinNatDef/N
d,cic:/Coq/NArith/BinNat/N
d,cic:/Coq/NArith/NArith
d,cic:/Coq/NArith/NArith/TestOrder
d,cic:/Coq/NArith/Ndec
d,cic:/Coq/NArith/Ndigits
d,cic:/Coq/NArith/Ndist
d,cic:/Coq/NArith/Ndiv_def
d,cic:/Coq/NArith/Nnat
d,cic:/Coq/NArith/Nnat/N2Nat
d,cic:/Coq/NArith/Nnat/Nat2N
d,cic:/Coq/nsatz
d,cic:/Coq/nsatz/Nsatz
d,cic:/Coq/nsatz/Nsatz/nsatz1
d,cic:/Coq/Numbers
d,cic:/Coq/Numbers/AltBinNotations
d,cic:/Coq/Numbers/BinNums
d,cic:/Coq/Numbers/Cyclic
d,cic:/Coq/Numbers/Cyclic/Abstract
d,cic:/Coq/Numbers/Cyclic/Abstract/CyclicAxioms
d,cic:/Coq/Numbers/Cyclic/Abstract/CyclicAxioms/CyclicRing
d,cic:/Coq/Numbers/Cyclic/Abstract/CyclicAxioms/CyclicType
d,cic:/Coq/Numbers/Cyclic/Abstract/CyclicAxioms/ZnZ
d,cic:/Coq/Numbers/Cyclic/Abstract/CyclicAxioms/ZnZ/Of_Z
d,cic:/Coq/Numbers/Cyclic/Abstract/CyclicAxioms/ZnZ/Specs
d,cic:/Coq/Numbers/Cyclic/Abstract/CyclicAxioms/ZnZ/WW
d,cic:/Coq/Numbers/Cyclic/Abstract/DoubleType
d,cic:/Coq/Numbers/Cyclic/Abstract/DoubleType/Carry
d,cic:/Coq/Numbers/Cyclic/Abstract/DoubleType/Zn2Z
d,cic:/Coq/Numbers/Cyclic/Abstract/NZCyclic
d,cic:/Coq/Numbers/Cyclic/Abstract/NZCyclic/NZCyclicAxiomsMod
d,cic:/Coq/Numbers/Cyclic/Abstract/NZCyclic/NZCyclicAxiomsMod/Induction
d,cic:/Coq/Numbers/Cyclic/Int31
d,cic:/Coq/Numbers/Cyclic/Int31/Cyclic31
d,cic:/Coq/Numbers/Cyclic/Int31/Cyclic31/Basics
d,cic:/Coq/Numbers/Cyclic/Int31/Cyclic31/Basics/Incr
d,cic:/Coq/Numbers/Cyclic/Int31/Cyclic31/Basics/Phi
d,cic:/Coq/Numbers/Cyclic/Int31/Cyclic31/Basics/Recr
d,cic:/Coq/Numbers/Cyclic/Int31/Cyclic31/Int31Cyclic
d,cic:/Coq/Numbers/Cyclic/Int31/Int31
d,cic:/Coq/Numbers/Cyclic/Int31/Ring31
d,cic:/Coq/Numbers/Cyclic/Int31/Ring31/TestRing
